 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 197 648 1 0 ZTF_g 620279310015 0 2.1717 115.888 4.13487 26.2148 5.4246e-06 0.026102 -0.0666981 8.5644e-06 882 30. 0.0576 0.038383 20.7706 26.2148 3 2458374.7793171 648120100 -10.9861720334733 20.0417008094652 -0.609770797800614 0.98215366231118 11.1417197289312 35.9193733490811 0.312276045111747 1.05891958547692 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 198 648 1 0 ZTF_i 620300910015 0 2.3475 154.02 5.85629 25.4077 2.4044e-06 0.0252577 0.196178 1.34082e-05 891 30. 0.06862 0.047108 19.5859 25.4077 2 2458374.8009144 648120300 -52.7727216853195 26.8408567432323 -2.18709637066927 0.938618193686702 -64.0395663387308 44.8133557231644 -1.43865317520078 1.09373375558731 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 199 648 1 0 ZTF_r 620339620015 0 1.9723 304.738 5.03101 26.1142 3.605e-06 0.0212821 0.0941991 5.69662e-06 884 30. 0.057061 0.03593 20.5649 26.1142 3 2458374.8396296 648120200 -42.0380267888112 19.3698400038672 -2.41418801882736 1.10247252488538 -45.464628081645 35.4493311532744 -1.2911621595814 1.06279374049246 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 200 1645 9 2 ZTF_r 620350523415 0 1.7964 267.802 5.29752 26.3192 4.5803e-06 0.0215394 0.112017 7.14054e-06 683 30. 0.052327 0.036506 20.8102 26.3192 2 2458374.8505208 1645120234 -2.33911747507991 22.9132576821536 -0.113558591019928 1.03781534672355 -51.6350595128548 44.167835055086 -1.17693847897819 1.04504459706652 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 201 648 1 0 ZTF_g 621149620015 0 2.6975 576.854 14.7892 27.9898 4.6132e-06 0.0241871 -0.0686981 7.17962e-06 892 180. 0.064232 0.043432 20.9219 27.9898 2 2458375.6496296 648120100 71.1689257806303 78.7940314057099 1.00473583132218 0.9474866335769 -119.621302035475 131.177178743345 -0.918048089925046 1.05349309474437 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 202 648 1 0 ZTF_r 621274870015 0 1.849 1827.34 13.475 28.0721 2.199e-06 0.0166555 0.0895359 3.48084e-06 879 180. 0.050375 0.030007 21.2177 28.0721 2 2458375.7748727 648120200 -105.864904777494 64.1243136814675 -1.83647103242928 1.01389946353232 -22.3485947871653 118.417753264651 -0.189997810620492 1.05142401368379 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 203 648 1 0 ZTF_g 621306650015 0 1.8213 116.519 4.01294 26.2176 3.917e-06 0.0222913 -0.0616786 6.16525e-06 889 30. 0.056416 0.039576 20.9111 26.2176 3 2458375.8066551 648120100 5.71077597527613 18.3294345895077 0.346577892482875 0.913923114154211 -2.61612029901183 34.7406584004844 -0.0758114595694361 1.05376695963244 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 204 648 1 0 ZTF_r 621351090015 0 1.7919 303.997 4.99396 26.1174 3.0649e-06 0.019635 0.0875496 4.82422e-06 885 30. 0.056973 0.036241 20.5978 26.1174 3 2458375.8510995 648120200 -14.1749125820102 19.7087303805325 -0.800048917683359 0.939844432411567 0.852394435072399 38.1866794439771 0.0224721126091626 1.04367727746204 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 205 648 1 0 ZTF_g 621399560015 0 2.0883 689.093 10.3968 28.1691 2.3558e-06 0.0172716 -0.0610853 3.67353e-06 890 180. 0.051178 0.033597 21.4773 28.1691 2 2458375.8995602 648120100 67.8728353816765 55.0692780782972 1.37101248626736 1.08260149644872 -44.7151863394996 97.0856647550501 -0.463676545922179 1.05909187855816 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 206 648 1 0 ZTF_g 622306770015 0 1.7476 116.275 4.13336 26.2086 5.0487e-06 0.025301 -0.051753 7.97025e-06 886 30. 0.058546 0.037231 20.8832 26.2086 3 2458376.8067708 648120100 13.9146687613864 16.3387313176447 0.947347563391293 0.929884177253164 22.6754148193483 30.5076310982854 0.748276225356204 1.06592263720166 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 207 648 1 0 ZTF_g 622307730015 0 1.9246 115.938 4.12127 26.2202 4.8685e-06 0.0248282 -0.0742373 7.67931e-06 884 30. 0.053756 0.042391 20.8702 26.2202 1 2458376.8077315 648120100 11.9264996575507 16.8039975319701 0.789505558607985 1.08985819162044 16.3708726533482 31.431076123208 0.52435784756335 1.0513510277165 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 208 648 1 0 ZTF_r 622363570015 0 2.1452 304.114 5.02018 26.124 4.4372e-06 0.0228846 0.0787991 6.95986e-06 828 30. 0.058347 0.047196 20.4809 26.124 1 2458376.8635764 648120200 10.3071599649612 19.4100201980319 0.590701168602796 1.05702172684679 8.60115389073162 36.3655294485106 0.238112390727393 1.04137793227277 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 209 648 1 0 ZTF_r 622364500015 0 2.0302 306.315 4.98848 26.1289 3.2449e-06 0.0201846 0.0829769 5.11388e-06 883 30. 0.054148 0.044334 20.5348 26.1289 3 2458376.8645023 648120200 -3.59365225065115 20.6312647847841 -0.193760388836228 0.943176150041554 -31.8575837011587 39.4826662836606 -0.812309536794932 1.04198082382129 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 210 648 1 0 ZTF_g 623344200015 0 2.1348 115.447 4.01326 26.2157 5.0473e-06 0.0252126 -0.0739261 7.91348e-06 883 30. 0.056783 0.040304 20.8019 26.2157 3 2458377.8442014 648120100 27.7604757133055 16.8011352576767 1.8379897158596 0.979177384276265 24.8904148864679 30.91990415892 0.81041820614981 1.04735220512504 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 211 648 1 0 ZTF_r 623412410015 0 1.9587 298.105 5.30123 26.0987 3.0587e-06 0.0195976 0.0835734 4.82109e-06 886 30. 0.055628 0.039819 20.442 26.0987 3 2458377.912419 648120200 -34.699027205559 21.1207940959007 -1.82751881897196 0.954023268895966 -10.7062999589248 40.5848679119289 -0.265577000977897 1.03943965210094 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 212 1645 9 2 ZTF_r 624261073415 0 1.7222 263.028 6.39936 26.311 4.2886e-06 0.0208473 0.112347 6.69986e-06 683 30. 0.049946 0.038058 20.6304 26.311 2 2458378.7610764 1645120234 -6.67496836192611 25.0412160332061 -0.296516317387413 1.00824461536108 -88.4379833176511 50.7953281076677 -1.75279147788647 1.03661224062913 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 213 648 1 0 ZTF_g 624340350015 0 2.1638 117.066 3.9982 26.233 5.3886e-06 0.0260683 -0.0776189 8.45366e-06 886 30. 0.057181 0.038193 20.8183 26.233 3 2458378.8403588 648120100 40.5693310047609 18.2748961808645 2.4694357369902 1.0460134306987 63.445235502541 32.6848500207075 1.95419415336157 1.05200627147367 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 214 648 1 0 ZTF_i 624359600015 0 1.5866 153.239 5.04056 25.3921 2.4331e-06 0.0252558 0.195198 1.37454e-05 891 30. 0.069057 0.041063 20.0828 25.3921 2 2458378.8596065 648120300 -13.3188852787141 16.9032326628736 -0.876501997074137 1.07337973454211 -20.4604622105336 32.7314584739664 -0.629310930861683 1.05802976310865 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 215 648 1 0 ZTF_r 624390240015 0 2.1373 305.76 5.1475 26.128 3.2945e-06 0.0203408 0.0811079 5.18436e-06 883 30. 0.054455 0.038688 20.4807 26.128 3 2458378.8902431 648120200 -22.6178509666756 20.2994300794571 -1.23943082855408 1.02245230670985 -46.3105610876439 38.3314518540007 -1.21629792575094 1.04134145544508 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 216 1645 9 2 ZTF_r 625278783415 0 1.7598 265.292 6.5705 26.307 5.1161e-06 0.0228562 0.112437 8.00491e-06 683 30. 0.05286 0.042996 20.6327 26.307 2 2458379.7787847 1645120234 10.0231563246699 27.1871189454351 0.4101059947332 1.02245118453359 50.4432624391546 51.6154713697084 0.983871683553661 1.04934579567663 0.32965425930268 19.2839998245239 0.0260000005364418 0.744000017642975 -0.00300000002607703 2458326.891134 2458765.698090 0
 217 648 1 0 ZTF_g 625351500015 0 2.3306 117.902 3.96061 26.2423 5.5142e-06 0.0264012 -0.0810054 8.65632e-06 888 30. 0.059248 0.038563 20.7682 26.2423 1 2458379.8515046 648120100 12.0481030371179 19.0406464680405 0.703868913045271 0.940153421224533 -0.201258616306692 33.3653521739107 -0.00607259002125394 1.05754333887416 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 218 648 1 0 ZTF_g 625352410015 0 2.5879 118.376 3.97465 26.2422 6.5565e-06 0.0287463 -0.0748881 1.03503e-05 884 30. 0.05986 0.040553 20.673 26.2422 3 2458379.852419 648120100 -5.23400702872515 22.9534477674496 -0.253653683712414 0.903208567079001 34.3751177840496 38.504007923195 0.898780102298059 1.06113333591674 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 219 648 1 0 ZTF_r 625384610015 0 2.019 305.575 5.02232 26.1201 3.1832e-06 0.0200382 0.0900699 5.03083e-06 886 30. 0.054647 0.036333 20.5619 26.1201 1 2458379.8846181 648120200 -51.4569761117287 20.1102117363771 -2.84631144452258 1.02332434575837 -34.192822584337 38.0572676880444 -0.904508266171126 1.05042779077419 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 220 648 1 0 ZTF_r 625385540015 0 2.1682 307.229 5.03868 26.1304 2.9476e-06 0.0192652 0.0830957 4.65919e-06 886 30. 0.054451 0.036917 20.4572 26.1304 3 2458379.885544 648120200 -8.76375782928832 23.881385549006 -0.408211888932603 0.911167896614406 -15.0923676774752 43.3744128868752 -0.350299050312184 1.05202075474785 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 221 1645 9 1 ZTF_r 626277293315 0 1.892 319.276 6.36696 26.2899 4.1219e-06 0.0215125 0.0937105 6.2841e-06 795 30. 0.055006 0.035904 20.5317 26.2899 2 2458380.7772917 1645120233 null null null null null null null null null null null null null 2458326.891134 2458765.698542 56,57
 222 648 1 0 ZTF_r 626329240015 0 1.9532 313.344 5.66283 26.1364 4.0429e-06 0.0226155 0.103231 6.35802e-06 892 30. 0.059997 0.042406 20.4289 26.1364 3 2458380.8292477 648120200 -56.606444927208 23.8368657816801 -2.64162721741306 0.996187500204122 40.4652748649082 43.144626650127 0.944215166111985 1.06180085212922 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 223 1645 9 1 ZTF_g 628248023315 0 1.687 191.577 9.14261 26.2058 1.03359e-05 0.0331313 -0.045696 1.67614e-05 755 30. 0.053764 0.042996 20.0953 26.2058 2 2458382.7480208 1645120133 null null null null null null null null null null null null null 2458314.984120 2458766.864329 56,57
 224 648 1 0 ZTF_i 628287310015 0 1.5493 152.794 6.76311 25.3818 1.8024e-06 0.0220022 0.189505 9.96203e-06 901 30. 0.062469 0.054964 19.6619 25.3818 2 2458382.7873148 648120300 41.2951285671454 24.4114935385621 1.88173850843848 1.02452741262177 89.2783110261885 48.1588550618651 1.86631524923318 1.04472288541288 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 225 648 1 0 ZTF_r 628328260015 0 1.7208 299.079 7.84837 26.0929 3.948e-06 0.0223985 0.0945479 6.21749e-06 891 30. 0.05435 0.038069 20.1615 26.0929 1 2458382.8282639 648120200 -57.3420643244538 27.3649202940219 -2.33095525644522 1.07356328898763 -79.0154068264787 53.4801152566572 -1.48742349854411 1.03951917914882 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 226 648 1 0 ZTF_r 628329610015 0 1.8093 299.421 7.82807 26.0933 4.1552e-06 0.0229718 0.0955097 6.52979e-06 893 30. 0.053842 0.036711 20.1392 26.0933 3 2458382.8296181 648120200 7.77529750002365 29.8284323223111 0.289962200692248 0.957169306540323 58.3970782734008 57.4925260567916 1.02257441075678 1.04073086259214 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 227 648 1 0 ZTF_g 628407040015 0 2.2797 113.596 6.91441 26.2063 7.2195e-06 0.0298835 -0.0830407 1.17231e-05 873 30. 0.056615 0.036148 20.1641 26.2063 1 2458382.9070486 648120100 38.1350344923434 32.3677552621819 1.31058853054228 0.96812878699557 15.9122544889245 58.9772667324294 0.27162032637245 1.03722751977319 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 228 648 1 0 ZTF_g 628408950015 0 1.9105 112.103 6.83544 26.1695 6.3044e-06 0.0281565 -0.0458503 1.00672e-05 879 30. 0.055266 0.036348 20.3245 26.1695 3 2458382.9089583 648120100 16.2770570574774 29.2126935666711 0.61981072071973 0.986031331017331 27.7572038523819 55.5415238326257 0.503121777889018 1.0417570045007 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 229 648 1 0 ZTF_r 629317620015 0 1.6517 288.394 9.58107 26.0669 4.9003e-06 0.0249206 0.0921865 7.73562e-06 890 30. 0.066051 0.052421 19.9992 26.0669 3 2458383.8176273 648120200 -61.7436231169457 32.456756241986 -2.11612733653264 0.982847585158168 -79.5828233859212 65.6214774127812 -1.22092371947437 1.0404626354166 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 230 648 1 0 ZTF_g 629449520015 0 3.2687 107.944 8.14923 26.1942 1.37354e-05 0.0356661 -0.123914 2.83953e-05 715 30. 0.071992 0.052012 19.6346 26.1942 3 2458383.9495255 648120100 55.4808088788817 45.3882479227375 1.35973465658006 0.942259408329201 116.663974635286 69.5080487655506 1.68972824446362 1.04469976832907 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 231 648 1 0 ZTF_r 630192550015 0 1.7552 273.485 14.1674 26.0009 7.2884e-06 0.0302741 0.0876393 1.14589e-05 890 30. 0.060636 0.045616 19.4181 26.0009 3 2458384.6925579 648120200 -26.9552316675673 55.1691508189199 -0.543502530697155 0.934396772755668 12.5478410438907 107.284587249792 0.117746190753832 1.042627598294 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 232 1645 9 1 ZTF_g 630301953315 0 1.6987 189.466 13.4194 26.1927 1.49435e-05 0.0368725 -0.0152868 2.78125e-05 673 30. 0.057081 0.041545 19.7259 26.1927 2 2458384.801956 1645120133 null null null null null null null null null null null null null 2458314.984120 2458766.864329 56,57
 233 648 1 0 ZTF_g 630316410015 0 2.6219 112.996 13.0376 26.2066 1.55437e-05 0.0359648 -0.0986007 3.34943e-05 673 30. 0.061655 0.039702 19.3717 26.2066 3 2458384.816412 648120100 -20.2493732403351 58.430064311756 -0.385505006215536 0.978723876753398 68.6335394545134 101.533737594176 0.680520504108061 1.03910706331791 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 234 648 1 0 ZTF_r 631257330015 0 1.6734 298.086 13.0797 26.094 5.917e-06 0.0274592 0.0888502 9.31685e-06 896 30. 0.05759 0.041669 19.6369 26.094 1 2458385.757338 648120200 -60.3464368285684 46.0216007032822 -1.45862856135151 1.02328135870629 35.0324544676154 92.3773993499536 0.381786024636139 1.03639743525244 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 235 648 1 0 ZTF_r 631258260015 0 1.7203 296.85 13.0498 26.0872 8.7977e-06 0.0335153 0.0929 1.38282e-05 896 30. 0.054218 0.039827 19.6102 26.0872 3 2458385.7582639 648120200 17.5742087780685 45.8288207735584 0.426571562778785 1.07799810392114 159.818243007864 91.3856540124887 1.76061144178781 1.03590307851899 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 236 648 1 0 ZTF_g 631367800015 0 2.0288 112.268 15.7416 26.163 1.29967e-05 0.0338318 -0.0273278 2.73891e-05 678 30. 0.052168 0.037131 19.3463 26.163 3 2458385.8678009 648120100 85.1851324040633 73.4405186437162 1.29027674110967 0.912815342093889 354.183945103394 135.444946103897 2.63257806664922 1.04973017512603 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 237 648 1 0 ZTF_g 631368720015 0 1.9658 114.517 15.7716 26.1904 1.43371e-05 0.034451 -0.0390464 3.10755e-05 671 30. 0.051779 0.036284 19.3957 26.1904 1 2458385.8687269 648120100 14.4093935544444 64.8265636575365 0.24725637806655 1.05084532607786 81.6131261890368 121.533754035074 0.676049184375661 1.04489572328095 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 238 648 1 0 ZTF_r 632316600015 0 1.8756 297.491 14.9585 26.0927 7.4208e-06 0.030736 0.0898052 1.16679e-05 896 30. 0.057204 0.04161 19.3833 26.0927 3 2458386.8166088 648120200 2.54017509267473 56.4124004402398 0.0500891745021275 1.14864214466841 172.416643476345 108.404324724077 1.60120806925318 1.03867298577099 0.328343327799193 19.2509998321533 0.0179999992251396 0.230000004172325 0.00100000004749745 2458273.930521 2458289.970046 0
 239 648 1 0 ZTF_g 632468610015 0 2.722 109.758 19.5315 26.131 2.90445e-05 0.0384269 -0.0174272 7.28692e-05 476 30. 0.057964 0.057925 18.8348 26.131 3 2458386.9686111 648120100 63.1463561422295 102.332537299532 0.686419090240144 1.0268684683219 25.5342403261876 160.834135449803 0.15983059088795 1.07237275116487 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 240 648 1 0 ZTF_g 633275150015 0 1.9106 111.895 14.5454 26.1862 1.41665e-05 0.0368079 -0.0288039 2.87625e-05 724 30. 0.049686 0.040432 19.4986 26.1862 3 2458387.7751505 648120100 -0.860296412052635 61.6469192021247 -0.015523567523571 1.01868666079446 -87.5331453324107 116.689974825862 -0.75518643511529 1.04500431590251 0.361259646257394 19.0949999809265 0.0179999992251396 0.41499999165535 0.00999999977648258 2458274.952523 2458292.946053 0
 241 648 1 0 ZTF_i 633356060015 0 1.7273 152.075 8.86462 25.3849 2.5171e-06 0.0257962 0.18886 1.40552e-05 895 30. 0.062485 0.045027 19.2923 25.3849 2 2458387.8560648 648120300 -20.6495730008379 34.4796633343904 -0.666197287442416 1.0669078851262 1.9154940220013 67.5831361518358 0.0285336711826278 1.04047486956977 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
 242 648 1 0 ZTF_i 633405760015 0 1.9672 150.446 9.16873 25.3846 2.913e-06 0.0277226 0.192094 1.62798e-05 894 30. 0.062123 0.043948 19.2453 25.3846 2 2458387.9057639 648120300 -7.52955479253667 34.0605779686882 -0.245907676277213 1.05453926119418 -19.7579153578586 63.4036172230872 -0.313720051406164 1.05283500691834 0.396866537054161 19.5330001449585 0.0329999998211861 0.540000021457672 -0.0489999987185001 2458342.885706 2458717.872847 0
